904	21	3047
904	83	1158
904	21	1782
904	21	930
695	83	942
22	163	4298
2861	111	3810
1844	22	2823
3108	110	1232
1844	110	2861
3266	75	4086
2239	122	3810
3170	24	2669
1004	101	1729
2239	21	909
822	84	593
822	108	54
822	108	3262
822	108	54
822	74	3262
822	74	54
1764	50	774
822	21	1559
1729	21	1559
822	21	1559
822	186	3348
822	186	1843
822	163	1954
4041	100	891
822	35	1394
822	137	2391
822	137	3278
822	163	3443
822	163	2645
822	75	886
822	83	3318
822	137	1231
659	85	354
4041	131	822
822	111	822
822	75	2023
659	85	1043
822	108	1043
822	163	3956
1729	163	3956
822	163	3956
822	97	3420
822	186	3016
822	132	3016
822	223	3016
822	101	4564
822	8	3302
822	21	3420
1866	137	54
2023	163	1474
3302	166	886
3302	186	886
2023	163	822
3302	75	2684
2023	137	4263
2023	163	822
2023	105	3302
2023	137	4263
2125	215	3047
2125	215	909
817	50	3235
2684	163	3110
2684	132	3110
2684	75	3647
1151	132	1158
2684	163	886
1151	163	1670
1151	163	1569
2684	163	3302
4094	8	2684
446	108	3110
446	108	54
446	222	54
446	142	1146
446	83	3047
446	66	3047
4263	75	3047
446	111	3047
446	21	408
446	137	408
446	2	3927
4263	137	2023
446	134	446
4263	75	446
3761	167	2968
446	163	479
446	163	1455
446	21	909
446	163	909
446	163	1205
446	72	909
446	2	909
446	163	1205
446	137	886
4263	137	2023
446	163	4263
1015	163	4263
4263	75	1015
1015	8	446
1015	8	4263
446	8	1015
1043	97	4203
902	19	3183
2871	113	4323
2871	114	360
4103	100	1059
766	21	1158
2729	113	4323
2729	114	360
310	75	3087
2729	148	2871
310	24	909
2729	113	360
2729	114	360
2729	148	2729
3133	133	4362
479	21	2929
479	75	446
479	75	479
479	163	479
3956	75	822
2775	163	3110
1140	75	2839
2775	166	2434
2180	166	2434
2180	166	4055
2180	149	4055
2180	149	2434
2775	165	3047
2180	149	101
2180	149	2700
2180	134	899
2775	100	4103
2775	165	2775
2180	75	2913
3893	21	1718
3893	24	3722
324	57	2349
2663	50	3814
2663	22	3779
2663	24	3779
1455	75	446
1177	21	3110
1177	75	3110
1177	21	490
1177	21	3274
2297	149	822
833	37	3436
833	22	3436
909	83	1062
909	163	239
909	105	239
909	138	239
909	85	54
909	72	54
1205	72	3107
909	19	1256
909	186	2929
909	75	2929
3909	83	4381
3909	137	4381
2209	163	3647
909	37	4323
3388	83	1691
909	163	3668
909	196	3668
2821	21	317
909	21	1158
2821	83	317
909	149	1158
1207	50	3047
909	83	1505
1735	220	3074
909	110	637
909	108	408
909	75	3332
1205	75	3332
909	222	3821
909	215	408
909	211	2698
909	149	3927
909	21	2991
909	97	488
909	75	3490
3909	196	1609
909	196	1609
909	97	568
4086	163	3266
1205	50	822
1205	75	446
909	72	446
909	122	446
1205	75	446
909	134	446
909	75	909
909	8	909
2821	21	909
909	186	3128
909	137	1075
909	21	909
909	163	909
909	19	1256
2623	21	2991
1075	133	909
1075	24	909
909	24	446
3016	50	1394
3016	132	822
4491	204	1120
804	21	2331
2809	185	1173
1813	105	3456
892	75	2950
892	113	892
1239	62	2239
3837	8	179
3837	8	3756
3289	133	1283
3289	163	3668
3289	133	67
3289	75	3074
3289	133	2637
4531	75	3419
1062	75	909
1852	165	1860
2601	163	410
410	75	2601
2601	50	946
561	152	909
561	8	909
561	106	909
2601	163	410
410	75	2601
2601	68	2601
3077	22	2005
3077	75	744
4095	163	3262
874	21	54
4095	21	2731
874	83	4203
4095	21	67
3110	75	490
3110	21	3047
3110	137	3047
3110	75	2573
958	75	958
958	163	958
3078	75	3185
1840	110	1312
239	37	54
3475	133	2929
1767	163	159
239	133	3285
1219	163	1474
239	165	1691
239	189	3047
2189	137	262
239	186	2627
2812	163	2603
2812	157	2023
3475	101	2808
3475	50	2808
3475	108	1896
239	132	909
2812	132	3265
2073	28	2073
2073	132	1869
2073	28	1278
1283	24	67
1283	83	886
1283	33	886
2073	21	3068
1283	24	2637
2073	132	909
2073	8	909
2096	83	242
14	21	3068
2096	83	1767
1760	133	1158
3262	75	4095
3107	22	239
54	108	3356
54	75	54
54	137	3047
3262	75	2731
3262	75	3862
54	163	67
54	149	2239
54	132	446
54	150	446
490	163	3110
490	21	1991
490	163	8
490	111	8
490	21	2808
490	149	2808
403	83	2109
31	8	1860
3810	150	3639
3810	121	2073
3810	110	2073
3810	186	1656
3183	24	3647
1873	50	4038
3810	110	1345
3183	50	379
3171	188	548
3810	75	2603
1312	110	803
3183	50	803
3810	194	2239
3472	111	2663
3810	21	909
3810	85	909
1860	186	909
3810	137	909
3810	75	909
3810	211	909
3810	149	909
3810	143	909
1860	110	909
1860	110	923
3810	110	909
1873	50	909
3810	21	2718
3810	75	2603
3810	110	2603
1312	22	1004
3301	85	321
3301	22	2287
1543	215	2073
1543	110	1146
1382	1	1059
1372	81	904
1543	75	2827
1543	185	2827
1543	110	354
2287	140	609
2287	140	2601
2287	140	609
1983	83	2812
4381	8	3475
4381	88	3185
4381	8	3185
1656	21	1954
1656	50	1158
2970	206	1670
1656	50	904
1441	22	3266
2929	50	3480
4381	28	2109
4381	8	2109
1656	215	3773
1656	215	833
1441	21	909
1441	22	909
2134	21	3079
744	75	3077
2763	196	958
1649	8	3240
2763	196	440
1486	137	886
1486	83	1207
3419	163	4531
3647	8	4381
3647	163	2177
3647	29	2669
3419	163	3779
3419	163	4520
550	105	211
176	85	766
176	83	766
4415	108	2232
4415	8	2232
550	165	909
550	105	909
4415	186	846
3647	165	3647
4323	100	690
4323	165	568
4238	97	2721
399	163	1876
3429	83	1767
159	75	1767
159	185	1595
2190	163	1205
2190	14	2506
3185	163	3078
3185	75	1856
3185	133	1158
3185	75	2992
3185	137	1207
3185	133	1207
3497	21	3285
3497	21	3497
3668	75	3289
1144	83	3219
3668	83	1219
3668	160	2929
3668	75	804
1474	130	3668
3891	4	2639
1856	163	3185
946	50	609
3348	196	4095
3047	137	54
2731	163	3262
2177	75	3647
1876	75	399
3047	8	548
3047	149	2669
3047	165	886
3047	113	886
1954	85	229
3047	85	2603
103	97	1231
3047	83	1231
1158	70	1231
2632	21	2412
1559	83	3196
1158	83	3068
1559	137	3196
891	100	690
1158	121	3068
1158	185	382
3047	21	3397
1158	75	904
1158	50	904
4054	215	2351
3047	8	2239
1025	50	2239
1158	50	2239
2869	83	822
3047	85	3405
3959	97	244
1394	24	107
1158	133	2312
1158	50	492
3768	33	1696
3862	163	3262
86	163	3956
4509	83	548
4509	24	548
242	133	3647
1505	50	2663
2903	132	2325
67	24	1283
67	75	54
144	21	144
144	83	144
67	83	886
67	33	886
67	24	2637
3074	163	3289
3074	108	886
3308	186	822
3074	108	3302
3074	163	2875
899	83	3237
899	203	3615
1187	83	1270
3265	210	2812
3265	186	2812
3265	132	2812
2624	50	3810
2624	50	2624
1829	215	229
3443	75	354
3443	132	354
3265	168	822
3443	21	77
2030	85	3668
548	215	3171
548	97	2632
548	101	3047
548	113	1158
2669	113	4509
548	215	1158
548	137	886
548	133	2608
548	75	3196
2669	105	2239
548	50	3170
2669	50	3152
548	50	3152
610	133	1816
2669	75	1696
610	50	1966
610	113	3647
610	113	548
548	121	1158
548	134	548
548	134	568
2669	165	548
886	137	1486
1756	85	548
886	137	548
1756	165	2669
886	24	3366
886	203	3366
886	8	756
1756	21	568
886	85	625
886	24	454
886	191	822
886	8	2023
886	21	479
1756	8	479
886	137	2023
886	21	3112
1756	8	548
1756	8	886
1756	21	568
1756	8	2968
4499	110	1312
229	21	3810
2036	28	548
2036	28	2669
2036	101	548
2036	165	548
2036	121	1158
2036	83	548
2036	134	2036
2036	134	568
3915	189	561
3821	165	1860
1085	21	2627
3915	97	909
3915	189	909
3645	24	909
2354	21	2576
3779	85	1656
3779	75	3419
3779	49	1158
3779	70	1158
3779	75	909
1050	108	54
3571	132	2607
1050	108	446
3571	85	909
1050	97	909
3571	137	1205
1050	108	54
3571	108	54
3571	108	446
1050	108	446
2627	186	239
2603	75	2812
2603	163	3810
2249	21	2632
2249	97	2632
2603	83	1158
3927	83	262
2698	222	1075
4520	75	3419
4520	75	909
2176	110	822
2573	163	3110
2070	97	2721
2573	97	4415
1595	185	1567
3068	83	2669
3196	163	548
3196	121	548
2070	100	3195
3196	121	4552
2991	21	3420
1609	132	909
803	21	4427
803	110	4427
814	105	2354
814	163	814
803	21	904
803	75	904
3371	21	822
814	85	822
814	83	822
584	149	822
3371	21	822
3371	121	822
814	5	3615
1059	131	3405
1059	56	2209
1059	56	909
601	138	1735
814	51	3420
814	6	3420
814	75	814
8	75	490
1437	133	1518
1978	75	3907
568	21	1543
354	4	1656
354	163	3443
354	132	3443
568	21	3315
568	8	4496
1270	50	1270
4009	37	3289
904	163	1158
904	8	1158
904	50	1158
904	50	2967
2351	50	2967
904	50	2967
904	163	803
904	110	1059
2637	24	1283
2637	24	67
2637	83	886
2637	33	886
2823	8	1059
1844	50	3750
3266	75	2180
2239	149	54
3170	110	1312
3170	24	2669
332	83	1231
2826	29	2447
822	83	3472
822	24	3183
822	50	3183
822	186	3308
822	168	3265
822	138	2624
822	104	379
822	8	494
822	113	494
4041	21	2967
822	21	2967
4041	21	2967
822	85	814
822	83	814
822	121	4126
822	149	584
822	19	584
1729	137	4041
822	137	3956
822	163	900
822	132	3956
4041	149	3956
4041	110	3956
822	83	2663
822	104	2663
822	97	3420
822	21	3002
822	83	3002
822	104	3002
822	101	3002
822	83	822
822	21	3420
4041	137	1729
822	149	4041
4041	110	4041
3615	8	2929
3615	8	3047
3615	8	3615
3615	97	909
3615	137	1205
3615	138	1735
3615	61	1842
2023	111	3047
2023	165	3047
2023	137	494
2023	111	886
2023	165	886
2023	137	886
3302	191	822
3302	21	3112
2125	70	3821
2607	186	3571
2607	132	3571
2296	133	886
2296	138	886
2296	155	886
2296	155	3393
1100	50	2663
2681	108	822
440	196	958
446	132	54
3152	50	2812
1043	50	2812
3152	50	2812
2992	163	3185
2343	215	909
766	97	4478
3956	75	86
3956	137	822
900	75	822
3956	132	822
3010	133	1254
2775	137	1656
2180	21	568
2180	163	3266
2180	21	568
2180	163	3266
2775	163	909
2663	135	1505
1455	19	2645
1455	50	379
18	50	2967
2663	83	822
2663	108	822
2663	8	822
1455	50	822
2297	37	3615
833	215	833
909	163	1062
909	97	2721
909	108	3475
909	132	239
909	8	3475
771	149	239
909	62	239
1207	215	2812
909	97	2073
909	132	2073
909	50	2073
909	222	2073
909	37	54
909	186	1860
909	137	3810
909	163	3810
909	8	1873
909	111	3810
2827	163	1543
2827	185	1543
909	22	1543
909	8	4381
909	133	2839
2232	149	3647
1205	75	2190
909	21	2869
909	110	3047
909	50	3047
909	110	4499
909	222	2461
909	110	2978
909	50	3915
909	163	3779
909	186	4314
909	163	4520
909	132	1609
909	215	1609
2209	56	1059
909	56	1059
4195	133	814
1712	154	822
909	50	2343
909	75	2775
909	24	909
909	110	909
909	50	909
710	222	909
909	97	3016
1075	21	2869
1075	28	548
1696	163	2669
909	21	909
909	33	909
909	33	1696
2623	8	548
3420	35	1394
1365	100	1712
846	186	4415
2133	24	1852
2383	8	774
804	163	3668
2875	75	3074
117	14	2506
578	8	909
3907	163	1978
3907	8	1978
2014	186	3195
1852	186	3195
4397	75	2073
609	21	3810
561	185	3668
2601	50	3633
2601	186	1996
3639	104	488
1220	50	2601
3077	75	886
3077	75	3302
4095	8	1567
4095	132	112
4095	150	112
4095	121	3068
2561	21	2561
2561	21	4509
2561	194	557
2561	113	2270
4501	111	2681
3475	185	2839
3475	75	2857
2926	8	1158
239	149	2251
1219	21	628
1219	21	909
2073	166	4397
2073	163	4397
2073	166	101
4447	163	2869
54	8	1474
54	8	3668
54	85	4151
54	50	1563
54	131	3480
54	222	446
2952	83	3237
2952	83	2684
4514	189	3047
1398	189	3047
4514	113	3047
4514	29	3170
3810	110	2507
3810	165	3668
1860	186	138
1860	137	138
1860	186	3047
1860	137	3047
3810	21	1786
3810	33	822
3810	165	4552
3810	105	4552
3810	138	4552
3183	75	2663
3810	111	909
1425	110	2210
1543	21	909
2839	185	3475
4381	83	4415
1441	137	3348
2839	75	1158
1441	21	3265
1441	21	237
4557	105	2030
2287	163	3163
2287	187	3779
2839	131	2070
2839	186	909
4381	163	909
3015	163	909
2287	187	2745
744	150	1559
744	149	1559
744	131	1559
4469	163	3821
3419	21	1595
3419	83	1595
3721	75	2826
4415	85	1712
3721	75	909
77	75	909
3647	185	1712
3647	185	2107
4469	165	3466
1146	37	2775
4323	37	2775
4323	222	2775
4323	188	1735
4323	8	1735
4323	188	1455
1567	8	4095
1567	132	112
1567	150	112
159	8	886
159	203	886
1567	163	1231
1567	121	3068
619	75	287
619	75	909
112	150	4095
112	150	1567
112	83	1158
1736	160	3237
1736	21	744
1736	110	744
1736	160	2684
1768	83	1505
3636	186	1378
2688	21	1765
138	137	1860
1996	186	2601
1996	104	2601
3047	121	3219
3047	121	4530
2857	163	3475
2869	75	4447
1158	21	2952
3047	137	1860
3348	83	1441
1158	163	2839
3047	21	1805
3047	137	4228
2914	100	3491
3047	8	548
3047	188	886
3047	188	1672
1954	85	229
1025	21	2538
1394	110	1609
3047	149	904
2914	100	2959
2914	186	2959
3047	85	332
1843	186	822
3348	166	1765
3348	8	1765
565	196	2871
3348	186	479
3348	22	479
2828	166	2180
2828	163	2180
1559	37	2775
3047	37	2775
1559	37	2775
3047	37	2775
1559	222	2775
2828	166	2180
2828	163	2180
3047	188	1455
3047	83	2325
3969	8	886
3149	8	4397
2700	8	4397
2700	8	2043
2700	8	3228
3149	8	3228
1505	75	2924
3292	163	1609
1505	83	1342
1505	83	1712
1505	8	4324
948	133	1219
3074	166	1756
899	165	1756
3308	186	822
2161	83	822
2276	8	4238
2276	149	4238
1829	215	229
548	21	1705
548	8	4509
548	113	4509
610	104	2239
548	50	3170
548	50	2239
548	222	19
548	8	548
2934	83	3647
886	166	3077
1756	8	1991
886	83	325
886	69	3636
1756	21	1996
1756	8	548
1756	113	1756
1756	8	886
886	203	3366
886	85	625
886	186	2023
1756	163	2754
886	163	3302
886	75	3302
886	148	2754
1756	97	1662
886	97	909
886	163	1205
886	163	3077
886	166	2700
1756	8	548
886	8	548
1756	8	548
886	188	886
886	8	886
886	113	1756
886	163	3302
886	75	3302
886	137	909
886	163	886
886	137	2754
886	163	2754
1756	163	2754
886	163	2754
1756	97	1662
886	50	2023
229	21	3810
3366	204	3602
2036	222	19
2036	121	1158
2036	83	548
1378	186	3636
3823	75	308
1924	75	308
3823	75	308
529	189	2869
3821	75	4469
3610	97	2180
3610	8	2180
1563	50	54
1563	50	446
1563	83	446
3163	75	2287
3195	186	2014
3195	186	1852
3571	21	1145
3195	97	909
1176	121	1278
2874	166	909
2538	163	258
2538	163	909
3885	8	2700
2924	163	1505
2924	19	2991
2412	21	774
2991	132	3633
2991	8	3633
3068	165	2869
3068	19	584
3068	163	1984
2412	21	822
2412	50	822
3096	166	2663
1595	163	2827
2991	21	3420
1609	75	3292
1059	105	1991
584	149	3068
4413	121	2967
814	49	2968
1342	140	1505
1342	191	1505
1577	21	2183
3204	21	909
4341	50	3110
568	21	1543
354	132	4041
354	132	822
748	21	494
4380	149	814
1270	83	4166
2849	83	4166
904	8	2839
1048	163	4324
524	85	1062
2788	186	4381
2788	100	1158
2826	163	3721
1004	101	4564
332	165	1158
2239	113	548
2239	50	548
2239	21	548
822	35	1394
822	121	494
822	110	499
822	96	584
822	50	356
4041	132	354
822	132	354
822	111	1004
1729	101	1729
822	108	209
822	21	3956
822	137	3956
4041	104	1455
822	97	3420
1729	110	1004
822	21	3420
308	163	3823
308	165	3240
1866	21	3420
3432	83	4150
3432	83	3432
3302	166	3077
2023	191	3112
3302	163	886
3302	75	886
2754	75	1756
3302	163	886
3302	75	886
2754	137	886
2754	75	1756
2023	137	886
2754	75	1662
2754	137	886
3302	163	3077
3302	166	101
2023	137	1205
4496	50	3852
4496	135	3852
444	111	874
2681	83	4501
2681	101	4501
444	199	1567
611	222	239
446	50	1563
446	44	1878
1765	24	4228
2871	222	1146
2871	28	2603
2221	222	1146
2221	28	2603
2221	28	2871
1662	97	886
1662	97	2023
1662	163	2754
479	186	3348
2968	110	886
479	50	886
479	50	2023
479	186	479
479	110	886
2968	110	2023
479	22	4203
479	186	479
2968	62	479
3956	137	822
2775	21	744
2775	150	744
2775	121	744
2775	35	744
2180	75	2828
2180	8	3610
2180	97	2775
2180	75	2828
2180	97	2180
2775	104	1736
2663	163	3183
2663	50	2786
2663	222	1749
2663	196	2645
2663	215	3096
2663	50	356
1455	110	4041
1455	22	1207
1878	44	3761
909	8	2178
909	83	1524
909	97	2797
710	215	1860
909	75	4381
909	75	3015
909	75	4381
909	21	3647
909	163	3721
909	163	77
1205	88	4323
1205	8	360
287	163	619
1205	75	886
909	204	3366
909	21	2627
258	75	2538
2827	75	1595
909	110	1430
909	163	4324
909	8	3420
909	100	3016
4195	83	301
909	186	301
909	75	301
4195	111	301
909	186	909
4324	75	1048
4324	75	909
909	75	909
3000	8	1505
909	166	909
3420	8	2178
3420	83	548
3420	83	2036
1365	97	909
3420	8	1712
3420	8	909
3016	33	909
3420	8	3047
909	163	909
301	186	909
301	163	909
2673	163	1984
1547	21	2724
3748	75	1860
593	50	499
593	50	4485
593	50	909
20	121	1324
3289	8	3289
3289	24	3289
3289	83	2345
3289	8	2345
3289	24	457
3289	163	3101
3289	8	2345
3289	24	457
1062	97	3647
1062	83	3195
1062	21	2627
1062	121	2627
2178	110	625
2178	50	625
1852	75	2775
561	106	909
4319	21	2433
4319	87	730
874	137	4415
3110	163	822
1120	160	3956
1120	163	1735
3110	8	3110
3110	8	3302
3436	165	446
3436	97	3420
28	187	3420
1391	104	1394
1391	222	568
1391	8	3302
2715	21	54
239	222	54
3475	186	1474
3475	186	3668
2715	21	3047
2682	108	2869
239	137	2759
2727	108	1505
2727	149	1505
239	222	610
3269	111	1924
3269	111	3571
4535	70	2627
2812	137	1595
2755	186	3240
3269	37	909
3269	37	1207
3269	97	3420
2073	97	2487
1283	22	2504
1760	8	3406
480	75	3603
1760	83	1760
3262	133	3721
54	165	8
1165	186	3359
1165	186	909
4556	113	1398
4556	113	3047
2345	29	1398
2345	29	883
2345	83	4552
2345	163	3101
3810	163	1567
3810	150	3668
3810	132	4081
3810	215	1505
3810	152	3968
3810	150	2030
3810	163	2077
3183	50	1059
3810	83	2239
3810	29	2239
1635	215	4426
3810	50	1307
3810	8	2106
3810	50	909
1860	163	3748
1382	108	3927
512	163	3185
3817	50	1158
3817	50	3915
512	137	883
512	75	909
512	75	887
3817	50	909
3817	50	1158
2287	186	54
1656	111	1505
1656	186	4045
1656	186	1924
1656	50	2627
1277	163	3893
2929	137	4274
4381	186	909
1238	8	537
4415	137	874
3647	72	4238
1040	163	1474
3647	134	4157
3647	21	4008
3647	83	4008
1128	97	4008
4415	22	8
4415	50	8
4415	83	909
4415	83	846
3647	137	909
4415	163	2348
4415	221	909
4415	19	244
1128	97	3576
1067	132	822
1067	137	675
4238	4	3647
4238	72	3647
4238	8	3668
4238	149	2276
399	21	909
1567	75	3810
3185	75	512
4127	163	909
1094	72	3068
3668	28	1929
3633	163	3633
3668	21	2487
1474	131	548
761	163	2573
3668	85	2733
3668	137	909
1474	75	1040
3668	8	3668
964	137	1122
1797	137	3289
1797	185	3289
1158	111	2178
4325	28	2507
4085	166	2507
3348	8	3110
2869	108	2682
2764	186	3475
1797	105	3269
3047	8	1760
3352	8	1760
3047	21	54
3047	8	3406
4054	165	1991
1797	185	2345
4081	132	3810
1394	222	1966
1158	50	3817
3047	8	2839
2487	22	3668
2487	165	3668
1158	108	3536
2857	185	3250
1394	21	548
3047	185	548
3047	21	1231
2632	21	2412
1557	51	3068
1557	222	3068
1158	83	1270
3047	21	3397
3047	137	904
3047	137	1782
3959	137	3542
1394	222	3170
1394	33	2239
1453	50	2239
1158	137	822
3959	75	1866
3047	121	446
1035	163	4552
2793	50	1455
3862	21	4491
4509	113	2312
1394	22	1239
1797	137	3523
1797	185	3523
2759	137	239
3536	22	1756
1158	163	610
4143	8	886
4143	8	3047
3771	83	3475
1505	199	1656
242	212	1025
3771	3	446
62	137	62
0	24	4045
0	110	4045
2392	75	4255
0	75	4255
2392	21	2392
2392	24	2392
0	24	2991
602	108	3074
1495	185	1154
3074	203	3615
3968	152	3810
3442	99	1567
548	21	2288
548	97	2632
548	185	4509
548	222	1394
610	75	1158
610	50	2669
548	2	1255
548	21	2412
548	50	814
548	196	916
548	24	3162
548	8	883
548	105	2239
2669	195	2239
548	50	3170
548	37	822
548	121	1324
548	111	2370
548	50	1455
548	50	3420
548	113	2383
610	97	3647
2669	50	610
548	185	4509
548	110	1025
548	195	2239
2669	195	2239
1255	113	1397
548	194	2239
3669	50	2613
3315	21	1025
3315	50	1025
3839	53	548
3315	50	1455
3315	50	3839
3839	53	3839
1756	108	3536
886	8	3302
1756	97	3420
886	8	3302
3846	83	3532
3846	2	3532
3846	83	3532
3846	2	3532
172	100	1505
3366	21	354
2206	196	454
2036	110	1025
2036	83	548
2036	105	2239
2036	194	2239
2206	149	2487
4045	186	1656
1924	186	1656
1924	83	4415
4218	100	3647
4218	186	454
3915	189	561
3915	21	3817
3915	50	3817
1203	85	2869
1203	187	2869
1203	181	1158
2815	70	822
1203	187	909
3915	189	909
1203	85	909
1203	187	909
3571	165	814
3195	111	909
3579	24	1721
3579	24	2809
4008	97	3576
1670	21	4557
3988	133	1495
3988	8	3644
1670	21	3988
1670	75	3397
3927	21	1382
3927	108	1382
2249	21	2632
2249	97	2632
2603	186	3047
3927	137	3047
2603	186	1254
4314	72	3068
3603	163	480
1530	163	3582
2077	75	3810
190	21	2487
190	83	2487
2950	186	2950
1595	137	2812
2573	105	3171
3068	72	1094
2573	75	761
937	21	2487
3068	129	2669
3068	72	4314
1799	21	909
2573	163	2796
3068	165	1207
1059	35	2507
2665	185	239
803	110	4427
3182	24	8
3182	206	8
803	33	2663
803	50	2663
1059	21	1034
8	57	3183
1122	137	964
1122	137	207
4255	163	2392
4255	163	0
2771	185	239
4052	165	4238
4198	21	1215
4052	140	909
354	21	1391
568	110	3647
4341	21	568
568	50	4485
354	137	909
354	137	1207
354	163	1757
354	100	1207
3481	166	20
3397	163	1670
904	163	1670
3397	163	1670
904	21	3397
1782	137	3047
3542	137	3959
3542	137	909
1004	21	1312
2239	114	3810
883	137	512
2239	83	1453
2239	222	1158
2239	50	1453
2239	215	548
1397	8	1255
2239	215	2249
2447	149	1085
822	75	3110
822	111	2507
822	111	3110
822	111	2507
822	201	54
822	132	1067
822	137	1158
822	8	2177
822	37	548
822	121	494
822	137	675
4041	163	3956
822	132	3956
822	137	2496
675	137	1067
675	137	822
1866	133	403
1866	133	1398
4426	50	1635
1866	133	4284
1866	173	1158
1866	163	3959
1866	215	891
1866	133	62
1866	133	3031
1866	133	822
1866	133	3893
1866	133	1213
4426	50	1635
3582	75	1530
3615	110	3571
863	163	2478
446	185	1154
446	21	2444
446	105	8
4263	108	3615
3761	75	1207
4263	108	3615
207	137	1122
194	199	904
4552	75	1035
2817	137	2776
3956	132	822
2478	75	863
3956	104	3837
3956	215	3837
3956	215	279
2775	163	1852
3507	186	2178
3893	75	1277
1455	113	548
569	165	3810
569	8	2627
3080	24	1948
569	24	1948
3080	24	1948
569	24	1948
569	21	569
833	21	1888
833	83	1888
1735	75	1120
909	85	1767
909	37	3269
1207	37	3269
909	85	54
3359	186	1165
909	163	512
887	163	512
4274	137	2929
2348	8	2929
909	97	3647
909	83	3647
909	137	3647
2348	75	4415
909	165	4238
909	137	3668
107	24	1394
909	212	1025
1205	21	3814
909	108	1505
1893	133	1505
909	149	1505
909	21	3571
909	21	2627
909	121	2627
4145	8	2698
909	8	2924
107	165	3068
909	8	499
909	21	4198
909	21	354
909	97	4341
909	97	354
2232	97	4341
909	137	354
1207	137	354
1757	75	354
909	100	354
909	137	3542
909	133	3542
909	8	3266
909	21	1004
1207	196	822
1207	163	3761
2209	187	909
909	163	358
909	212	909
1207	21	909
1207	85	909
4076	75	4076
909	97	3647
909	21	2627
909	121	2627
1075	28	548
909	137	3542
2827	83	2827
358	75	909
909	21	3817
909	50	3817
909	189	909
4076	163	4076
4145	8	4145
909	133	3909
909	149	3909
909	186	1165
3016	83	886
3016	222	886
3016	50	886
909	97	909
3101	75	3289
3101	75	2345
4384	8	457
4384	24	457
2809	21	1231
2496	137	822
4476	21	3615
4476	83	3615
2718	104	3956
2718	104	3837
2718	215	3837
2718	215	279
3837	149	2276
593	96	2991
593	50	3371
3289	24	3289
3289	110	3810
3289	97	2900
3289	185	2900
2043	163	1656
2043	75	694
2601	37	3636
2601	186	3668
2601	186	2302
2601	186	3668
2601	50	946
2601	28	1073
2601	152	446
2601	8	909
694	163	2043
694	163	1656
212	75	325
2507	68	3647
3110	97	3068
239	97	2970
239	111	3668
2721	121	1158
2189	163	2624
239	111	1790
3475	83	909
3475	133	3909
2073	50	2601
2073	19	2635
2073	186	909
2389	19	4415
3107	113	54
54	163	3571
54	131	3571
54	21	2390
3107	85	2776
3107	83	2776
54	21	2390
54	105	909
3324	21	3324
3324	21	2967
3048	24	3810
3048	132	4490
3472	215	3289
3810	215	874
3810	215	4095
3810	163	1382
3810	84	1382
3501	22	1474
3810	110	3668
1312	75	3959
3810	165	766
3810	165	4543
3810	165	766
1312	75	909
3472	215	3880
3301	50	995
1382	75	3810
1382	121	3810
1382	110	3810
1382	21	3668
1382	110	3668
3338	110	3668
1531	110	3668
1382	110	3668
1543	50	1670
4484	50	4301
4490	132	3048
512	222	2681
512	50	1207
512	50	909
512	50	1207
1656	75	2043
325	163	212
1656	75	694
1441	83	3647
2635	187	3668
2613	19	3074
1656	163	2118
2929	50	1670
2929	21	2959
2706	50	2754
2022	163	310
2022	19	3100
2022	19	310
3237	24	261
2929	50	4301
2839	8	909
1649	132	744
744	121	3047
744	166	3040
744	132	1649
4415	81	3810
4415	110	3810
3647	163	4238
77	21	3668
3647	21	904
3647	8	904
4415	21	909
3647	8	909
3647	133	909
3647	133	1205
77	8	786
4323	24	1043
4238	75	3647
399	75	3285
949	113	1158
3429	28	568
395	222	1146
395	222	4323
3185	75	3047
3185	163	3040
3185	75	1205
3185	75	4324
3185	75	1205
3285	163	399
1268	83	3047
1094	50	1226
1268	83	3615
3668	186	2601
2302	186	2601
3668	186	2601
1474	50	609
635	110	1312
3668	97	1382
3668	110	1382
635	110	1382
635	106	717
635	215	1382
3668	56	2929
3668	98	2929
3668	105	1279
3668	56	3668
3287	75	1694
1474	132	1495
2302	140	67
3668	165	548
3668	50	548
3668	163	3040
4067	22	2251
3633	83	3196
4067	96	2296
4067	155	2296
4067	135	2296
3633	111	3761
4067	96	764
4067	155	764
4067	135	764
635	110	109
3668	110	3668
3668	132	1495
2900	110	3289
2900	110	804
1559	85	2601
946	50	2601
946	50	609
3959	163	1312
1158	50	3975
4038	100	4381
2869	149	1238
2869	215	2970
1158	22	949
1158	110	949
1158	110	1567
1559	163	3228
3047	163	3185
3047	186	1505
3348	75	773
3348	8	773
3047	8	548
4509	113	548
1559	163	2603
3047	8	2240
3348	98	2538
3047	137	3068
1025	83	814
1559	121	1059
2862	149	687
1158	111	4041
3857	137	822
1158	101	822
3047	21	3615
3047	132	3615
3047	150	3615
3047	22	3615
3047	116	3615
2139	163	3615
3047	27	2872
3047	74	2872
3047	72	440
3047	8	446
3047	21	2325
4038	132	3203
2869	149	909
4081	50	2209
4081	50	909
3047	133	3128
1158	113	2623
439	21	934
317	137	934
3536	28	1219
3536	133	1219
1996	83	886
1610	163	492
4298	163	1043
4509	29	2239
48	100	3668
48	100	2573
1694	163	3287
242	110	3668
1505	19	822
773	163	3348
3074	105	3475
3074	167	3074
3074	21	3320
3074	137	1924
3074	164	3615
3074	137	909
